,County,Population,White Population,% White,Black Population,% Black,Asian Population,% Asian,Hispanic Population,% Hispanic
2489,"Maury County, Tennessee",100974,77837,0.7708618060094677,11349,0.11239527006952285,952,0.009428169627824985,7660,0.07586111276170103
2490,"Meigs County, Tennessee",12758,11894,0.9322777864869102,134,0.01050321366985421,26,0.002037936980717981,220,0.017244082144536762
2491,"Monroe County, Tennessee",46250,41678,0.901145945945946,743,0.016064864864864865,197,0.004259459459459459,1937,0.04188108108108108
2492,"Montgomery County, Tennessee",220069,137775,0.626053646810773,44569,0.20252284510767077,5202,0.02363804079629571,22934,0.10421276963134289
2493,"Moore County, Tennessee",6461,6030,0.9332920600526234,103,0.01594180467419904,30,0.004643244079863798,101,0.015632255068874785
2494,"Morgan County, Tennessee",21035,19130,0.9094366531970526,971,0.04616115997147611,46,0.0021868314713572616,299,0.0142144045638222
2495,"Obion County, Tennessee",30787,25009,0.8123233832461754,3159,0.10260824373924059,103,0.003345567934517816,1574,0.05112547503816546
2496,"Overton County, Tennessee",22511,21332,0.9476256052596508,89,0.0039536226733596904,61,0.002709786326684732,344,0.01528141797343521
2497,"Perry County, Tennessee",8366,7748,0.9261295720774564,199,0.02378675591680612,26,0.0031078173559646186,127,0.015180492469519484
2498,"Pickett County, Tennessee",5001,4829,0.9656068786242752,8,0.0015996800639872025,15,0.002999400119976005,83,0.016596680663867228
2499,"Polk County, Tennessee",17544,16430,0.9365025079799362,62,0.003533971728226174,33,0.001880984952120383,297,0.01692886456908345
2500,"Putnam County, Tennessee",79854,67940,0.8508027149547925,2188,0.027400005009141682,1093,0.01368747965036191,6256,0.07834297593107421
2501,"Rhea County, Tennessee",32870,28987,0.8818679647094615,604,0.01837541831457256,195,0.005932461210830545,1960,0.059628840888348036
2502,"Roane County, Tennessee",53404,48463,0.9074788405362895,1303,0.024398921429106435,342,0.0064040146805482735,1011,0.01893116620477867
2503,"Robertson County, Tennessee",72803,58467,0.8030850377044902,5168,0.07098608573822507,460,0.00631842094419186,6878,0.09447412881337308
2504,"Rutherford County, Tennessee",341486,226227,0.6624781103764137,53977,0.15806504512630093,12538,0.036716000070281064,38317,0.11220664976016587
2505,"Scott County, Tennessee",21850,21051,0.9634324942791762,47,0.0021510297482837527,51,0.002334096109839817,205,0.009382151029748284
2506,"Sequatchie County, Tennessee",15826,14585,0.9215847339820549,72,0.0045494755465689376,65,0.004107165423985846,621,0.039239226589157086
2507,"Sevier County, Tennessee",98380,85656,0.8706647692620452,812,0.00825371010367961,1122,0.011404757064443993,8614,0.08755844683878837
2508,"Shelby County, Tennessee",929744,326077,0.3507169715534599,477321,0.5133897072742605,28149,0.030276075995112634,77707,0.08357892064912492
2509,"Smith County, Tennessee",19904,18192,0.9139871382636656,364,0.018287781350482316,84,0.0042202572347266884,518,0.02602491961414791
2510,"Stewart County, Tennessee",13657,12463,0.9125723072417076,172,0.012594273998681994,77,0.005638134290107637,336,0.02460276781137878
2511,"Sullivan County, Tennessee",158163,144395,0.9129505636590101,3254,0.02057371193009743,1278,0.008080271618520134,3548,0.02243255375783211
2512,"Sumner County, Tennessee",196281,158075,0.8053504924062951,15740,0.08019115451826718,2956,0.015060041471156149,12870,0.06556926039708377
2513,"Tipton County, Tennessee",60970,45400,0.7446285058225357,10860,0.17812038707561095,393,0.006445793012957192,1686,0.02765294407085452
2514,"Trousdale County, Tennessee",11615,8883,0.7647869134739561,1922,0.16547567800258287,27,0.002324580284115368,375,0.032285837279380114
2515,"Unicoi County, Tennessee",17928,16386,0.9139892904953146,44,0.0024542614904060687,37,0.0020638107987505576,1107,0.061746987951807226
2516,"Union County, Tennessee",19802,18770,0.9478840521159478,53,0.0026764973235026764,38,0.001918998081001919,404,0.0204019795980204
2517,"Van Buren County, Tennessee",6168,5890,0.954928664072633,22,0.0035667963683527885,10,0.001621271076523995,83,0.013456549935149158
2518,"Warren County, Tennessee",40953,34794,0.8496080873196102,1097,0.026786804385515103,258,0.006299904768881401,3943,0.09628110272751692
2519,"Washington County, Tennessee",133001,113998,0.8571213750272554,5623,0.04227787760994278,2001,0.015044999661656679,6136,0.046134991466229576
2520,"Wayne County, Tennessee",16232,14595,0.8991498275012322,888,0.05470675209462789,27,0.0016633809758501725,379,0.02334894036471168
2521,"Weakley County, Tennessee",32902,28113,0.8544465382043644,2609,0.0792960914230138,195,0.005926691386541852,905,0.027505926691386542
2522,"White County, Tennessee",27351,25018,0.9147014734378999,412,0.015063434609337867,140,0.00511864282841578,736,0.02690943658367153
2523,"Williamson County, Tennessee",247726,203600,0.8218757821141099,9876,0.039866626837715864,12953,0.0522876080831241,14261,0.05756763520986897
2524,"Wilson County, Tennessee",147737,120782,0.817547398417458,10191,0.0689806886561931,3106,0.021023846429804316,8375,0.05668857496767905
2525,"Anderson County, Texas",57922,34922,0.6029142640102206,11577,0.19987224198059458,392,0.006767722109043196,11111,0.1918269396774973
2526,"Andrews County, Texas",18610,10909,0.5861902203116603,237,0.012735088662009673,112,0.006018269747447609,10400,0.5588393336915637
2527,"Angelina County, Texas",86395,54887,0.6353029689218126,13098,0.15160599571734476,919,0.010637189652178946,19732,0.22839284680826435
2528,"Aransas County, Texas",23830,17996,0.7551825430130088,264,0.011078472513638271,501,0.02102391942929081,6158,0.25841376416281997
2529,"Archer County, Texas",8560,7551,0.882126168224299,32,0.003738317757009346,19,0.0022196261682242992,742,0.0866822429906542
2530,"Armstrong County, Texas",1848,1646,0.8906926406926406,13,0.007034632034632035,10,0.005411255411255411,144,0.07792207792207792
2531,"Atascosa County, Texas",48981,28203,0.5757946959024928,425,0.008676833874359446,206,0.004205712419101284,31178,0.6365325330230089
2532,"Austin County, Texas",30167,20164,0.6684125037292405,2440,0.08088308416481586,201,0.006662909802101634,8052,0.2669141777438923
2533,"Bailey County, Texas",6904,3348,0.48493626882966395,65,0.009414831981460023,11,0.001593279258400927,4540,0.6575898030127463
2534,"Bandera County, Texas",20851,17110,0.8205841446453408,110,0.005275526353652103,97,0.0046520550573114,4010,0.19231691525586303
2535,"Bastrop County, Texas",97216,55730,0.5732595457537853,5759,0.059239219881500986,765,0.00786907504937459,41484,0.4267198815009875
2536,"Baylor County, Texas",3465,3036,0.8761904761904762,57,0.01645021645021645,9,0.0025974025974025974,439,0.1266955266955267
2537,"Bee County, Texas",31047,15347,0.4943150706992624,2395,0.07714110864173672,221,0.007118240087609109,19392,0.6246014107643251
2538,"Bell County, Texas",370647,180426,0.48678661907421344,85241,0.2299789287381255,11466,0.030935094577859798,93467,0.2521725523206717
2539,"Bexar County, Texas",2009324,919729,0.4577305601286801,161307,0.08027923819155099,68675,0.03417816141149959,1190958,0.5927157591309316
2540,"Blanco County, Texas",11374,9255,0.8136979075083524,72,0.006330226833128187,44,0.0038684719535783366,2092,0.18392825742922456
2541,"Borden County, Texas",631,576,0.9128367670364501,1,0.001584786053882726,0,0.0,86,0.13629160063391443
2542,"Bosque County, Texas",18235,14483,0.7942418426103647,279,0.015300246778173841,80,0.004387167534960241,3321,0.182122292295037
2543,"Bowie County, Texas",92893,57482,0.6187979718600971,23251,0.25029873079779963,1094,0.011776990731271463,7602,0.08183609098640371
2544,"Brazoria County, Texas",372031,190232,0.5113337329416097,55176,0.1483102214600396,26592,0.07147791447486904,115202,0.3096569909496789
2545,"Brazos County, Texas",233849,140206,0.5995578343289901,24341,0.10408853576453181,14763,0.06313048163558535,63067,0.26969112546985446
2546,"Brewster County, Texas",9546,6411,0.6715901948460088,198,0.020741671904462602,94,0.009847056358684266,3963,0.41514770584538024
2547,"Briscoe County, Texas",1435,1175,0.818815331010453,18,0.012543554006968641,0,0.0,368,0.2564459930313589
2548,"Brooks County, Texas",7076,2914,0.41181458451102315,25,0.0035330695308083662,29,0.004098360655737705,6242,0.8821368004522329
2549,"Brown County, Texas",38095,29326,0.7698123113269458,1462,0.03837773986087413,274,0.007192544953405959,8211,0.21554009712560704
2550,"Burleson County, Texas",17642,12152,0.6888107924271625,1908,0.10815100328760911,71,0.0040244870196122886,3712,0.21040698333522276
2551,"Burnet County, Texas",49130,37845,0.7703032770201507,643,0.013087726440056992,428,0.008711581518420518,11199,0.22794626501119478
2552,"Caldwell County, Texas",45883,23633,0.515070941307238,2440,0.053178737222936596,238,0.005187106335679882,25468,0.5550639670466185
2553,"Calhoun County, Texas",20106,11356,0.564806525415299,426,0.02118770516263802,1115,0.05545608276136477,9858,0.4903014025663981
2554,"Callahan County, Texas",13708,12154,0.8866355412897579,133,0.009702363583309016,53,0.0038663554128975782,1306,0.09527283338196674
2555,"Cameron County, Texas",421017,162707,0.38646182933230727,2076,0.0049309172788747245,2806,0.006664814009885587,376680,0.8946907132016046
2556,"Camp County, Texas",12464,7448,0.5975609756097561,1898,0.1522785622593068,108,0.008664955070603338,3222,0.25850449293966626
2557,"Carson County, Texas",5807,5069,0.8729120027552953,20,0.003444119166523162,22,0.0037885310831754777,558,0.09609092474599622
2558,"Cass County, Texas",28454,21477,0.7547972165600618,4541,0.15959091867575737,120,0.004217333239614817,1336,0.046952976734378295
2559,"Castro County, Texas",7371,3676,0.49871116537783206,108,0.014652014652014652,22,0.002984669651336318,4784,0.6490299823633157
2560,"Chambers County, Texas",46571,32614,0.7003070580404114,3227,0.06929204869983466,640,0.013742457752678705,10952,0.23516780829271436
2561,"Cherokee County, Texas",50412,32134,0.6374275966039832,6426,0.12746965008331348,263,0.005217011822581925,11797,0.23401174323573753
2562,"Childress County, Texas",6664,4427,0.6643157262905162,582,0.08733493397358943,51,0.007653061224489796,1942,0.29141656662665066
2563,"Clay County, Texas",10218,9178,0.8982188295165394,39,0.003816793893129771,50,0.004893325504012527,641,0.0627324329614406
2564,"Cochran County, Texas",2547,1448,0.5685119748723989,71,0.027875932469572047,4,0.0015704750687082843,1527,0.5995288574793876
2565,"Coke County, Texas",3285,2721,0.828310502283105,7,0.00213089802130898,1,0.00030441400304414006,661,0.20121765601217656
2566,"Coleman County, Texas",7684,6582,0.8565851119208745,151,0.01965122332118688,32,0.004164497657470068,1192,0.15512753774076002
2567,"Collin County, Texas",1064465,578412,0.543382826114527,110284,0.10360509739634464,189209,0.17775032528077486,169158,0.15891363266993278
2568,"Collingsworth County, Texas",2652,1928,0.726998491704374,121,0.04562594268476621,9,0.003393665158371041,832,0.3137254901960784
2569,"Colorado County, Texas",20557,13169,0.6406090382837962,2335,0.11358661283261176,83,0.004037554117818748,5990,0.2913849297076422
2570,"Comal County, Texas",161501,118292,0.7324536690175293,3880,0.024024619042606547,1974,0.0122228345335323,43590,0.2699054495018607
2571,"Comanche County, Texas",13594,10295,0.7573194056201266,48,0.003530969545387671,38,0.002795350890098573,3867,0.28446373400029423
2572,"Concho County, Texas",3303,2518,0.7623372691492583,82,0.02482591583409022,23,0.00696336663639116,1033,0.31274598849530727
2573,"Cooke County, Texas",41668,31641,0.7593597004895843,1233,0.02959105308630124,314,0.007535758855716617,8519,0.20444945761735625
2574,"Coryell County, Texas",83093,50529,0.608101765491678,12356,0.14870085326080415,1910,0.022986292467476202,16482,0.198356058873792
2575,"Cottle County, Texas",1380,1027,0.7442028985507246,96,0.06956521739130435,0,0.0,327,0.23695652173913043
2576,"Crane County, Texas",4675,2488,0.532192513368984,77,0.01647058823529412,22,0.004705882352941176,3158,0.6755080213903744
2577,"Crockett County, Texas",3098,1882,0.6074887023886378,18,0.005810200129115558,10,0.0032278889606197547,1920,0.6197546804389928
2578,"Crosby County, Texas",5133,3257,0.6345217221897526,151,0.029417494642509253,12,0.0023378141437755697,2829,0.5511396843950906
2579,"Culberson County, Texas",2188,1014,0.463436928702011,21,0.009597806215722121,28,0.012797074954296161,1645,0.7518281535648994
2580,"Dallam County, Texas",7115,3879,0.5451862262825018,76,0.0106816584680253,13,0.0018271257905832748,3707,0.5210119465917077
2581,"Dallas County, Texas",2613539,924283,0.35365188734509034,574183,0.21969559283408435,183124,0.07006744494725352,1057835,0.40475194745515564
2582,"Dawson County, Texas",12456,7609,0.6108702633269107,899,0.07217405266538214,56,0.00449582530507386,6767,0.543272318561336
2583,"Deaf Smith County, Texas",18583,9054,0.48721950169509765,174,0.00936339665285476,63,0.0033901953398267235,13925,0.7493407953505893
2584,"Delta County, Texas",5230,4317,0.8254302103250478,312,0.05965583173996176,37,0.007074569789674952,394,0.07533460803059273
2585,"Denton County, Texas",906422,526363,0.5807041311883427,97847,0.10794861554551853,93463,0.10311201625732827,182778,0.20164779760420642
2586,"DeWitt County, Texas",19824,13313,0.6715597255851493,1673,0.08439265536723164,70,0.0035310734463276836,6890,0.3475585149313963
2587,"Dickens County, Texas",1770,1363,0.7700564971751412,30,0.01694915254237288,2,0.0011299435028248588,512,0.28926553672316385
2588,"Dimmit County, Texas",8615,3852,0.44712710388856647,89,0.01033081834010447,71,0.00824143934997098,7487,0.8690655832849681
2589,"Donley County, Texas",3258,2648,0.8127685696746471,172,0.05279312461632903,10,0.003069367710251688,356,0.1092694904849601
2590,"Duval County, Texas",9831,4994,0.5079849455803072,160,0.01627504831654969,45,0.0045773573390296,7962,0.8098870918523039
2591,"Eastland County, Texas",17725,14677,0.8280394922425952,356,0.020084626234132583,104,0.0058674188998589566,2934,0.16552891396332864
2592,"Ector County, Texas",165171,79965,0.4841346241168244,8031,0.04862233685089998,2339,0.014161081545791937,100051,0.6057419280624323
2593,"Edwards County, Texas",1422,961,0.6758087201125176,2,0.0014064697609001407,11,0.007735583684950774,718,0.5049226441631505
2594,"Ellis County, Texas",192455,118993,0.6182899898677613,24305,0.12628926242498245,1582,0.00822010340079499,52032,0.2703593047725442
2595,"El Paso County, Texas",865657,313741,0.3624310783601357,29054,0.03356294698708611,12073,0.013946632442179755,715351,0.8263677183919266
2596,"Erath County, Texas",42545,32674,0.7679868374662122,1247,0.02931014220237396,353,0.008297097191209309,9254,0.2175108708426372
2597,"Falls County, Texas",16968,9870,0.5816831683168316,3792,0.22347949080622348,56,0.0033003300330033004,3965,0.23367515322960866
2598,"Fannin County, Texas",35662,28249,0.7921316807806629,2217,0.06216701250630924,152,0.00426223991924177,4218,0.11827715775895911
2599,"Fayette County, Texas",24435,18286,0.7483527726621649,1462,0.05983220789850624,71,0.0029056680990382647,5216,0.21346429302230407
2600,"Fisher County, Texas",3672,2921,0.795479302832244,107,0.029139433551198256,14,0.003812636165577342,973,0.2649782135076253
2601,"Floyd County, Texas",5402,3101,0.5740466493891151,158,0.029248426508700482,12,0.0022213994816734544,3067,0.5677526841910403
2602,"Foard County, Texas",1095,924,0.8438356164383561,19,0.017351598173515982,5,0.0045662100456621,197,0.17990867579908676
